374, من ۵ یا ۶ ماهه که دارم,positive
374, ازش استفاده میکنم,positive
374, خیلی راضیم,positive
375, رنگ بنفشش رو خریدم.,positive
375, خیلی خوشگل و بامزه است.,positive
375, آینه خوبی هم داره,positive
376,خیلی تاثیر گذاره,positive
377, خوبه,neutral
377, من از خرید کتاب راضی بودم,neutral
377, و پسرم استفاده کرد,neutral
378,کتاب عالیه هستش,positive
379,عالی و یتورر,neutral
